
# Surface 0 of 1 surfaces

# Curve title: "filename using 1:2:5"

# Contour 0, label:     3.15
 -118.182  2.5 
 -114.545  2.5 
 -110.909  2.5 
 -107.273  2.5 
 -105.881  2.5 
 -103.636  2.5 
 -100  2.5 
 -96.3636  2.5 
 -92.7273  2.5 
 -91.4914  2.5 
 -90.7225  2.5 
 -91.8155  2.5 
 -92.7273  2.5 
 -96.3636  2.5 
 -100  2.5 
 -100.405  2.5 
 -103.636  2.5 
 -107.273  2.5 
 -108.987  2.5 
 -110.909  2.5 
 -111.27  2.5 
 -110.909  2.5 
 -110.568  2.5 
 -110.909  2.5 
 -111.062  2.5 
 -113.737  2.5 
 -114.545  2.5 
 -118.182  2.5 
 -121.818  2.5 
 -123.282  2.5 
 -125.455  2.5 
 -128.032  2.5 
 -129.091  2.5 
 -129.429  2.5 
 -129.942  2.5 
 -131.242  2.5 
 -132.727  2.5 
 -134.455  2.5 
 -136.364  2.5 
 -139.462  2.5 
 -140  2.5 
 -142.346  2.5 
 -143.636  2.5 
 -143.937  2.5 
 -144.844  2.5 
 -145.51  2.5 
 -146.158  2.5 
 -146.844  2.5 
 -147.273  2.5 
 -147.573  2.5 
 -148.302  2.5 
 -148.909  2.5 

  147.273  2.5 
  149.325  2.5 
  150.909  2.5 
  151.739  2.5 
  154.16  2.5 
  154.545  2.5 
  156.573  2.5 
  158.182  2.5 
  158.993  2.5 
  161.406  2.5 
  161.818  2.5 
  163.801  2.5 
  165.455  2.5 
  166.189  2.5 
  168.557  2.5 
  169.091  2.5 
  170.898  2.5 
  172.727  2.5 
  173.222  2.5 
  175.512  2.5 
  176.364  2.5 
  177.773  2.5 
  180  2.5 

  172.636  2.5 
  171.84  2.5 
  171.221  2.5 
  169.689  2.5 
  169.091  2.5 
  165.455  2.5 
  164.796  2.5 
  161.818  2.5 
  158.182  2.5 
  157.599  2.5 
  154.545  2.5 
  154.008  2.5 
  153.55  2.5 
  154.545  2.5 
  155.361  2.5 
  158.182  2.5 
  161.818  2.5 
  162.212  2.5 
  161.818  2.5 
  158.182  2.5 
  154.545  2.5 
  150.909  2.5 
  147.273  2.5 
  145.596  2.5 
  143.636  2.5 
  140  2.5 
  136.364  2.5 
  135.752  2.5 
  133.946  2.5 
  135.09  2.5 
  136.364  2.5 
  140  2.5 
  142.572  2.5 
  143.409  2.5 
  140  2.5 
  136.364  2.5 
  132.727  2.5 
  129.091  2.5 
  125.455  2.5 
  121.818  2.5 
  119.485  2.5 
  118.182  2.5 
  114.545  2.5 
  114.218  2.5 
  114.22  2.5 
  114.545  2.5 
  118.182  2.5 
  121.818  2.5 
  122.395  2.5 
  125.455  2.5 
  126.105  2.5 
  125.455  2.5 
  125.255  2.5 
  121.818  2.5 
  118.182  2.5 
  114.545  2.5 
  110.909  2.5 
  107.273  2.5 
  103.636  2.5 
  100  2.5 
  96.3636  2.5 
  94.7983  2.5 
  93.5935  2.5 
  96.3636  2.5 
  97.2148  2.5 
  100  2.5 
  103.636  2.5 
  107.273  2.5 
  107.803  2.5 
  110.909  2.5 
  111.09  2.5 
  112.577  2.5 
  113.251  2.5 
  114.067  2.5 
  114.545  2.5 
  115.405  2.5 
  117.266  2.5 
  118.182  2.5 
  119.388  2.5 
  121.631  2.5 
  121.818  2.5 
  123.84  2.5 
  125.455  2.5 
  126.1  2.5 
  128.349  2.5 
  129.091  2.5 
  130.603  2.5 
  132.727  2.5 
  132.893  2.5 
  135.17  2.5 
  136.364  2.5 
  137.482  2.5 
  139.824  2.5 
  140  2.5 
  142.164  2.5 
  143.636  2.5 
  144.539  2.5 
  146.931  2.5 
  147.273  2.5 


# Contour 3, label:        2
